台灣頻道,#genre#
凤凰資訊,http://117.169.124.37:6610/ysten-businessmobile/live/fhzixun/1.m3u8
凤凰資訊,http://117.169.120.138:8080/live/fhzixun/.m3u8
凤凰資訊,http://183.207.249.35/PLTV/3/224/3221226923/index.m3u8
凤凰資訊,http://117.169.120.138:8080/live/fhzixun/index.m3u8
星空衛視,http://116.199.5.52:8114/00000000/index.m3u8?&Fsv_ctype=LIVES&Fsv_otype=1&FvSeid=5abd1660af1babb4&Pcontent_id=&Provider_id=&Fsv_chan_hls_se_idx=233
TVB星河,http://50.7.161.82:8278/streams/d/Xinhe/playlist.m3u8
中國環球電視,http://live.cgtn.com/500/prog_index.m3u8
香港衛視文旅,https://myun-hw-s3.myun.tv/melj80jz/lxx27bol/1551285536499984128.m3u8
Sukan,http://50.7.161.82:8278/streams/d/rtm_pye/playlist.m3u8
NTV7,http://50.7.161.82:8278/streams/d/Rtmntv7/playlist.m3u8
NTV7HD,http://50.7.161.82:8278/streams/d/Rtmntv7/playlist.m3u8
SonyHD,http://50.7.161.82:8278/streams/d/SetOne/playlist.m3u8
双星HD,http://50.7.161.82:8278/streams/d/Shuangxing/playlist.m3u8
Astro双星,http://50.7.161.82:8278/streams/d/Shuangxing/playlist.m3u8
TV2HD,http://50.7.161.82:8278/streams/d/TV2/playlist.m3u8
TV3,http://50.7.161.82:8278/streams/d/TV3/playlist.m3u8
8TV,http://50.7.161.82:8278/streams/d/TV8/playlist.m3u8
八度空间HD,http://50.7.161.82:8278/streams/d/TV8/playlist.m3u8
TV8HD,http://50.7.161.82:8278/streams/d/TV8/playlist.m3u8
TV9,http://50.7.161.82:8278/streams/d/TV9/playlist.m3u8
TV9HD,http://50.7.161.82:8278/streams/d/TV9/playlist.m3u8
🇲🇾馬來西亞,#genre#
AstroAOD,http://50.7.161.82:8277/streams/d/aod_pye/playlist.m3u8
AstroIQIYI,http://50.7.161.82:8277/streams/d/iqiyi_pye/playlist.m3u8
Astro雙星,http://50.7.161.82:8278/streams/d/Shuangxing/playlist.m3u8
Astro全佳,http://50.7.161.82:8278/streams/d/Quanjia/playlist.m3u8
Astro小太陽,http://50.7.161.82:8278/streams/d/Xiaotaiyang/playlist.m3u8
AstroAwani,http://50.7.161.82:8278/streams/d/Awani/playlist.m3u8
DramaSangat,http://50.7.161.82:8278/streams/d/Dsangat/playlist.m3u8
AstroPrima,http://50.7.161.82:8278/streams/d/Prima/playlist.m3u8
AstroOasis,http://50.7.161.82:8278/streams/d/Oasis/playlist.m3u8
AstroCitra,http://50.7.161.82:8278/streams/d/Citra/playlist.m3u8
AstroAwani,http://50.7.161.82:8278/streams/d/Awani/playlist.m3u8
NauraHD,http://50.7.161.82:8278/streams/d/Naura/playlist.m3u8
8TV,http://50.7.161.82:8278/streams/d/TV8/playlist.m3u8
BernamaTV,http://50.7.161.82:8278/streams/d/Bernama/playlist.m3u8
NTV7,http://50.7.161.82:8278/streams/d/Rtmntv7/playlist.m3u8
TV1,http://50.7.161.82:8278/streams/d/TV1/playlist.m3u8
TV2,http://50.7.161.82:8278/streams/d/TV2/playlist.m3u8
TV3,http://50.7.161.82:8278/streams/d/TV3/playlist.m3u8
TV9,http://50.7.161.82:8278/streams/d/TV9/playlist.m3u8
Oh!Khd,http://50.7.161.82:8278/streams/d/Ohk/playlist.m3u8
SonyOne50,http://50.7.161.82:8278/streams/d/SetOne/playlist.m3u8
HGTV,http://50.7.161.82:8278/streams/d/HGTV/playlist.m3u8
KBSWORLD,http://50.7.161.82:8278/streams/d/KBS/playlist.m3u8
HBOMalaysia,http://50.7.161.82:8278/streams/d/Hbo/playlist.m3u8
ANIMALPLANET,http://50.7.161.82:8278/streams/d/AnimalPlanet/playlist.m3u8
NATGEOwild,http://50.7.161.82:8278/streams/d/Natgeowild/playlist.m3u8
Sukan,http://50.7.161.82:8278/streams/d/rtm_pye/playlist.m3u8
RTMSports,http://50.7.161.82:8278/streams/d/rtm_pye/playlist.m3u8
🇯🇵日本頻道,#genre#
NHKWorldJapan,https://nhkw-zh-hlscomp.akamaized.net/ixxemlzk1vqvy44o/playlist.m3u8
WeatherNews[1280*720],https://movie.mcas.jp/mcas/smil:wn1.smil/master.m3u8
GunmaTV[1280*720],https://movie.mcas.jp/switcher/smil:mcas8.smil/master.m3u8
テレビ東京[1280*720][1280*720],http://203.162.235.41:16908
🇻🇳越南頻道,#genre#
HTV3,https://livecdn.fptplay.net/sdb/htv3_hls.smil/chunklist_b2500000.m3u8
HTV4,https://livecdn.fptplay.net/sdb/htv4_hls.smil/chunklist_b2500000.m3u8
VTC1HD,https://vtc130121.cdn.vnns.io/VTC1/chunks.m3u8
VTC10HD,https://vtc130121.cdn.vnns.io/VTC10/chunks.m3u8
VTC11HD,https://vtc130121.cdn.vnns.io/VTC11/chunks.m3u8
GIALAI,https://livecdn.fptplay.net/sda/gialai_hls.smil/chunklist_b2500000.m3u8?
QUANGNGAIᴴᴰ,https://livecdn.fptplay.net/sda/quangngai_hls.smil/chunklist_b2500000.m3u8
SONLA,https://livecdn.fptplay.net/sdc/sonla_hls.smil/chunklist_b2500000.m3u8
🇺🇸海外頻道,#genre#
HGTV居家樂活,http://50.7.161.82:8278/streams/d/HGTV/playlist.m3u8
SKYnews,https://skynews2-plutolive-vo.akamaized.net/cdhlsskynewsamericas/1013/05.m3u8
🏅體育頻道,#genre#
CCTV5,http://39.134.39.39/PLTV/88888888/224/3221226224/index.m3u8
CCTV5,http://39.135.138.59:18890/PLTV/88888910/224/3221225633/index.m3u8
CCTV5,http://39.135.138.60:18890/PLTV/88888910/224/3221225633/index.m3u8
CCTV5,http://39.135.32.24:6610/000000001000/1000000001000004794/index.m3u8?i
CCTV5,http://httplive.slave.bfgd.com.cn:14311/playurl?playtype=live&protocol=http&accesstoken=R5F2408FEU3198804BK78052214IE73560DFP2BF4M340CE68V0Z339CBW1626D4D261E46FEA&playtoken=ABCDEFGH&programid=4200000064
CCTV5+HD,http://39.135.138.60:18890/PLTV/88888910/224/3221225649/index.m3u8
CCTV5+HD,http://39.134.39.39/PLTV/88888888/224/3221226253/index.m3u8
CCTV5+HD,http://httplive.slave.bfgd.com.cn:14311/playurl?playtype=live&protocol=http&accesstoken=R5F2408FEU3198804BK78052214IE73560DFP2BF4M340CE68V0Z339CBW1626D4D261E46FEA&playtoken=ABCDEFGH&programid=4200000246
CCTV5+HD,http://117.169.124.46:6410/ysten-businessmobile/live/hdcctv05plus/1.m3u8
CCTV5+HD,http://39.135.138.59:18890/PLTV/88888910/224/3221225649/index.m3u8
精品體育,http://39.134.66.66/PLTV/88888888/224/3221225526/index.m3u8
咪咕視頻·PP體育1[1920*1080],http://39.134.65.162/PLTV/88888888/224/3221225611/index.m3u8
山東體育[1920*1080][1920*1080],http://livealone302.iqilu.com/iqilu/typd.m3u8
博斯運動2,http://58.99.33.16:1935/liveedge17/live_244_3.stream/chunklist.m3u8
北京冬奥纪實,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226232/index.m3u8
北京冬奥纪實,http://223.110.241.133:6610/cntv/live1/HD-8000k-1080P-beijingjishi/HD-8000k-1080P-beijingjishi
五星體育頻道,http://111.40.196.25/PLTV/88888888/224/3221225503/index.m3u8
五星體育頻道,http://111.26.225.22/PLTV/2/224/3221225857/index.m3u8
勁爆體育,http://111.26.225.22/PLTV/2/224/3221225658/index.m3u8
魅力足球,http://183.207.255.188/live/program/live/mlyyhd/4000000/mnf.m3u8
ELEVEN1,rtmp://59.124.75.138/sat/tv731
ELEVEN2,rtmp://59.124.75.138/sat/tv741
ELTA體育1,rtmp://59.124.75.138/sat/md011
ELTA體育1,rtmp://59.124.75.138/sat/md041
博斯魅力,rtmp://59.124.75.138/sat/md021
博斯運動2,rtmp://59.124.75.138/sat/md051

MAX極速汽車,http://39.134.39.38/PLTV/88888888/224/3221226195/index.m3u8
籃球,http://223.110.241.137:6610/gitv/live1/G_LANQIU/G_LANQIU/.m3u8
勁爆體育,http://shbu.live.bestvcdn.com.cn:8080/live/program/live/jbtyhd/2300000/mnf.m3u8
體育賽事,http://39.136.18.76/cdnrrs.gz.chinamobile.com/PLTV/88888888/224/3221226253/1/index.m3u8?fmt=ts2hls
咪咕視頻,http://39.134.65.162/PLTV/88888888/224/3221225611/index.m3u8
咪咕視頻備用,http://39.134.66.66/PLTV/88888888/224/3221225622/index.m3u8
廣東體育,http://116.199.5.52:8114/00000000/index.m3u8?&Fsv_ctype=LIVES&Fsv_otype=1&FvSeid=5abd1660af1babb4&Fsv_filetype=1&Fsv_ctype=LIVES&Fsv_cid=0&Fsv_chan_hls_se_idx=8&Fsv_rate_id=0&Fsv_SV_PARAM1=0&Fsv_ShiftEnable=0&Fsv_ShiftTsp=0&Provider_id=&Pcontent_id=&Fsv_CMSID=&Fsv_otype=1
新視覺HD,http://183.207.255.188/live/program/live/xsjhd/4000000/mnf.m3u8
武術世界,http://39.136.18.76/cdnrrs.gz.chinamobile.com/PLTV/88888888/224/3221225691/1/index.m3u8?fmt=ts2hls
NEWTV精品體育,http://39.135.138.60:18890/PLTV/88888910/224/3221225709/index.m3u8
NEWTV超级體育,http://39.135.138.59:18890/PLTV/88888910/224/3221225622/index.m3u8
足球頻道,http://nmglive.imfc.cn/5n1r1c/182396.m3u8
魅力足球,http://183.207.255.188/live/program/live/mlyyhd/4000000/mnf.m3u8
HWF散打,http://pull-g.kktv8.com/livekktv/57588147.flv
📺4K頻道,#genre#
爱上4K,http://39.134.24.220/PLTV/88888888/224/3221226005/index.m3u8
純享4K,http://39.134.115.163:8080/PLTV/88888910/224/3221225786/index.m3u8
LOVE4K,http://177.20.208.58:8000/play/a03r/index.m3u8
4K花園,http://223.110.243.148/ott.js.chinamobile.com/PLTV/3/224/3221227813/index.m3u8
4K花園,http://223.110.243.163/ott.js.chinamobile.com/PLTV/3/224/3221227749/index.m3u8
4K花園娛樂,http://223.110.243.163/ott.js.chinamobile.com/PLTV/3/224/3221227749/index.m3u8
4KCESHI,http://223.110.236.2/ott.js.chinamobile.com/PLTV/3/224/3221228113/index.m3u8
廣東珠江4K,http://116.199.5.52:8114/00000000/index.m3u8?&Fsv_ctype=LIVES&Fsv_otype=1&FvSeid=5abd1660af1babb4&Fsv_filetype=1&Fsv_ctype=LIVES&Fsv_cid=0&Fsv_chan_hls_se_idx=79&Fsv_rate_id=0&Fsv_SV_PARAM1=0&Fsv_ShiftEnable=0&Fsv_ShiftTsp=0&Provider_id=&Pcontent_id=&Fsv_CMSID=&Fsv_otype=1
📺TVB埋堆,#genre#
埋堆堆01,http://121.12.115.162/txdirect.hls.huya.com/src/1199561226091-1199561226091-5434639045542019072-2399122575638-10057-A-0-1.m3u8
埋堆堆03,http://121.12.115.162/txdirect.hls.huya.com/src/1199561219773-1199561219773-5434611909938642944-2399122563002-10057-A-0-1.m3u8
埋堆堆04,http://121.12.115.162/txdirect.hls.huya.com/src/1199563459241-1199563459241-5444230351759081472-2399127041938-10057-A-0-1.m3u8
埋堆堆05,http://121.12.115.162/txdirect.hls.huya.com/src/1199563478941-1199563478941-5444314962614812672-2399127081338-10057-A-0-1.m3u8
埋堆堆06,http://121.12.115.162/txdirect.hls.huya.com/src/1199561223711-1199561223711-5434628823519854592-2399122570878-10057-A-0-1.m3u8
埋堆堆07,http://121.12.115.162/txdirect.hls.huya.com/src/1199564000752-1199564000752-5446556123794505728-2399128124960-10057-A-0-1.m3u8
埋堆堆08,http://121.12.115.162/txdirect.hls.huya.com/src/1199563995848-1199563995848-5446535061274886144-2399128115152-10057-A-0-1.m3u8
埋堆堆09,http://121.12.115.162/txdirect.hls.huya.com/src/1199563493628-1199563493628-5444378042799489024-2399127110712-10057-A-0-1.m3u8
埋堆堆10,http://121.12.115.162/txdirect.hls.huya.com/src/1199563478721-1199563478721-5444314017722007552-2399127080898-10057-A-0-1.m3u8
埋堆堆11,http://121.12.115.162/txdirect.hls.huya.com/src/1199561463578-1199561463578-5435659044440244224-2399123050612-10057-A-0-1.m3u8
埋堆堆12,http://121.12.115.162/txdirect.hls.huya.com/src/1199561245453-1199561245453-5434722204698804224-2399122614362-10057-A-0-1.m3u8
埋堆堆13,http://121.12.115.162/txdirect.hls.huya.com/src/1199564003640-1199564003640-5446568527660056576-2399128130736-10057-A-0-1.m3u8
埋堆堆14,http://121.12.115.162/txdirect.hls.huya.com/src/1199561153241-1199561153241-5434326157174505472-2399122429938-10057-A-0-1.m3u8
埋堆堆17,http://121.12.115.162/txdirect.hls.huya.com/src/1199561179116-1199561179116-5434437289453289472-2399122481688-10057-A-0-1.m3u8
埋堆堆18,http://121.12.115.162/txdirect.hls.huya.com/src/1199561185543-1199561185543-5434464893208100864-2399122494542-10057-A-0-1.m3u8
埋堆堆19,http://121.12.115.162/txdirect.hls.huya.com/src/1199563478867-1199563478867-5444314644787232768-2399127081190-10057-A-0-1.m3u8
埋堆堆20,http://121.12.115.162/txdirect.hls.huya.com/src/1199564060588-1199564060588-5446813117457629184-2399128244632-10057-A-0-1.m3u8
埋堆堆21,http://121.12.115.162/txdirect.hls.huya.com/src/1199563481280-1199563481280-5444325008543318016-2399127086016-10057-A-0-1.m3u8
埋堆堆22,http://121.12.115.162/txdirect.hls.huya.com/src/1199561185548-1199561185548-5434464914682937344-2399122494552-10057-A-0-1.m3u8
埋堆堆23,http://121.12.115.162/txdirect.hls.huya.com/src/1199563492830-1199563492830-5444374615415586816-2399127109116-10057-A-0-1.m3u8
埋堆堆24,http://121.12.115.162/txdirect.hls.huya.com/src/1199563484986-1199563484986-5444340925692116992-2399127093428-10057-A-0-1.m3u8
埋堆堆25,http://121.12.115.162/txdirect.hls.huya.com/src/1199561217760-1199561217760-5434603264169476096-2399122558976-10057-A-0-1.m3u8
埋堆堆26,http://121.12.115.162/txdirect.hls.huya.com/src/1199563486009-1199563486009-5444345319443660800-2399127095474-10057-A-0-1.m3u8
埋堆堆27,http://121.12.115.162/txdirect.hls.huya.com/src/1199563491091-1199563491091-5444367146467459072-2399127105638-10057-A-0-1.m3u8
埋堆堆28,http://121.12.115.162/txdirect.hls.huya.com/src/1199563478540-1199563478540-5444313240332926976-2399127080536-10057-A-0-1.m3u8
埋堆堆29,http://121.12.115.162/txdirect.hls.huya.com/src/1199561235975-1199561235975-5434681496998772736-2399122595406-10057-A-0-1.m3u8
埋堆堆30,http://121.12.115.162/txdirect.hls.huya.com/src/1199561240999-1199561240999-5434703074914467840-2399122605454-10057-A-0-1.m3u8
埋堆堆31,http://121.12.115.162/txdirect.hls.huya.com/src/1199563461114-1199563461114-5444238396232826880-2399127045684-10057-A-0-1.m3u8
埋堆堆32,http://121.12.115.162/txdirect.hls.huya.com/src/1199563489752-1199563489752-5444361395506249728-2399127102960-10057-A-0-1.m3u8
埋堆堆33,http://121.12.115.162/txdirect.hls.huya.com/src/1199561181108-1199561181108-5434445845028143104-2399122485672-10057-A-0-1.m3u8
埋堆堆34,http://121.12.115.162/txdirect.hls.huya.com/src/1199561277675-1199561277675-5434860597135015936-2399122678806-10057-A-0-1.m3u8
埋堆堆35,http://121.12.115.162/txdirect.hls.huya.com/src/1199561176240-1199561176240-5434424937127346176-2399122475936-10057-A-0-1.m3u8
埋堆堆37,http://121.12.115.162/txdirect.hls.huya.com/src/1199561277694-1199561277694-5434860678739394560-2399122678844-10057-A-0-1.m3u8
埋堆堆38,http://121.12.115.162/txdirect.hls.huya.com/src/1199561179151-1199561179151-5434437439777144832-2399122481758-10057-A-0-1.m3u8
埋堆堆39,http://121.12.115.162/txdirect.hls.huya.com/src/1199563483195-1199563483195-5444333233405689856-2399127089846-10057-A-0-1.m3u8
埋堆堆40,http://121.12.115.162/txdirect.hls.huya.com/src/1199563452505-1199563452505-5444201420859375616-2399127028466-10057-A-0-1.m3u8
埋堆堆41,http://121.12.115.162/txdirect.hls.huya.com/src/1199563479483-1199563479483-5444317290487087104-2399127082422-10057-A-0-1.m3u8
埋堆堆42,http://121.12.115.162/txdirect.hls.huya.com/src/1199561278783-1199561278783-5434865355958779904-2399122681022-10057-A-0-1.m3u8
埋堆堆43,http://121.12.115.162/txdirect.hls.huya.com/src/1199561277724-1199561277724-5434860807588413440-2399122678904-10057-A-0-1.m3u8
埋堆堆44,http://121.12.115.162/txdirect.hls.huya.com/src/1199563491137-1199563491137-5444367344035954688-2399127105730-10057-A-0-1.m3u8
埋堆堆46,http://121.12.115.162/txdirect.hls.huya.com/src/1199561223732-1199561223732-5434628913714167808-2399122570920-10057-A-0-1.m3u8
埋堆堆48,http://121.12.115.162/txdirect.hls.huya.com/src/1199563489431-1199563489431-5444360016821747712-2399127102318-10057-A-0-1.m3u8
埋堆堆49,http://121.12.115.162/txdirect.hls.huya.com/src/1199561277677-1199561277677-5434860605724950528-2399122678810-10057-A-0-1.m3u8
埋堆堆50,http://121.12.115.162/txdirect.hls.huya.com/src/1199561240090-1199561240090-5434699170789195776-2399122603636-10057-A-0-1.m3u8
埋堆堆51,http://121.12.115.162/txdirect.hls.huya.com/src/1199561178473-1199561178473-5434434527789318144-2399122480402-10057-A-0-1.m3u8
埋堆堆53,http://121.12.115.162/txdirect.hls.huya.com/src/1199564067003-1199564067003-5446840669672833024-2399128257462-10057-A-0-1.m3u8
埋堆堆54,http://121.12.115.162/txdirect.hls.huya.com/src/1199563551865-1199563551865-5444628168809906176-2399127227186-10057-A-0-1.m3u8
埋堆堆56,http://121.12.115.162/txdirect.hls.huya.com/src/1199561152145-1199561152145-5434321449890349056-2399122427746-10057-A-0-1.m3u8
埋堆堆57,http://121.12.115.162/txdirect.hls.huya.com/src/1199563452337-1199563452337-5444200699304869888-2399127028130-10057-A-0-1.m3u8
埋堆堆58,http://121.12.115.162/txdirect.hls.huya.com/src/1199561176260-1199561176260-5434425023026692096-2399122475976-10057-A-0-1.m3u8
埋堆堆59,http://121.12.115.162/txdirect.hls.huya.com/src/1199561462555-1199561462555-5435654650688700416-2399123048566-10057-A-0-1.m3u8
埋堆堆60,http://121.12.115.162/txdirect.hls.huya.com/src/1199563479466-1199563479466-5444317217472643072-2399127082388-10057-A-0-1.m3u8
埋堆堆61,http://121.12.115.162/txdirect.hls.huya.com/src/1199561153167-1199561153167-5434325839346925568-2399122429790-10057-A-0-1.m3u8
埋堆堆63,http://121.12.115.162/txdirect.hls.huya.com/src/1199561182641-1199561182641-5434452429213007872-2399122488738-10057-A-0-1.m3u8
埋堆堆64,http://121.12.115.162/txdirect.hls.huya.com/src/1199561177177-1199561177177-5434428961511702528-2399122477810-10057-A-0-1.m3u8
埋堆堆65,http://121.12.115.162/txdirect.hls.huya.com/src/1199563564801-1199563564801-5444683728506847232-2399127253058-10057-A-0-1.m3u8
埋堆堆66,http://121.12.115.162/txdirect.hls.huya.com/src/1199563488528-1199563488528-5444356138466279424-2399127100512-10057-A-0-1.m3u8
埋堆堆67,http://121.12.115.162/txdirect.hls.huya.com/src/1199561181026-1199561181026-5434445492840824832-2399122485508-10057-A-0-1.m3u8
埋堆堆68,http://121.12.115.162/txdirect.hls.huya.com/src/1199561158071-1199561158071-5434346901866545152-2399122439598-10057-A-0-1.m3u8
📺影視輪播,#genre#
SNH48劇場公演,http://117.148.179.139/PLTV/88888888/224/3221231622/index.m3u8
周潤發,http://117.148.179.177/PLTV/88888888/224/3221231709/index.m3u8
周星馳,http://117.148.179.153/PLTV/88888888/224/3221231562/index.m3u8
成龍,http://117.148.179.163/PLTV/88888888/224/3221231687/index.m3u8
張國榮,http://117.148.179.177/PLTV/88888888/224/3221231790/index.m3u8
郭富城,http://117.148.179.152/PLTV/88888888/224/3221231688/index.m3u8
吳京,http://117.148.179.183/PLTV/88888888/224/3221231564/index.m3u8
劉德華,http://117.148.179.154/PLTV/88888888/224/3221231757/index.m3u8
楊冪,http://117.148.179.183/PLTV/88888888/224/3221231556/index.m3u8
劉亦菲,http://117.148.179.165/PLTV/88888888/224/3221231787/index.m3u8
古天樂,http://117.148.179.176/PLTV/88888888/224/3221231645/index.m3u8
金庸頻道,http://117.148.179.132/PLTV/88888888/224/3221231477/index.m3u8
喜劇聯盟,http://117.148.179.154/PLTV/88888888/224/3221231621/index.m3u8
古天樂影院,http://117.148.179.176/PLTV/88888888/224/3221231645/index.m3u8
成龍作品集,http://117.148.179.163/PLTV/88888888/224/3221231687/index.m3u8
郭富城影院,http://117.148.179.152/PLTV/88888888/224/3221231688/index.m3u8
張國榮影院,http://117.148.179.177/PLTV/88888888/224/3221231790/index.m3u8
高分影院,http://117.148.179.182/PLTV/88888888/224/3221231699/index.m3u8
周潤發影院,http://117.148.179.177/PLTV/88888888/224/3221231709/index.m3u8
懷舊老片,http://117.148.179.146/PLTV/88888888/224/3221231513/index.m3u8
周星馳影院,http://117.148.179.153/PLTV/88888888/224/3221231562/index.m3u8
午夜失眠劇場,http://117.148.179.141/PLTV/88888888/224/3221231516/index.m3u8
吳京作品集,http://117.148.179.183/PLTV/88888888/224/3221231564/index.m3u8
雲上電影院,http://117.148.179.176/PLTV/88888888/224/3221231565/index.m3u8
每日科幻電影,http://117.148.179.160/PLTV/88888888/224/3221231568/index.m3u8
劉德華影院,http://117.148.179.154/PLTV/88888888/224/3221231757/index.m3u8
殭屍劇場,http://117.148.179.165/PLTV/88888888/224/3221231742/index.m3u8
劉亦菲影視展播,http://117.148.179.165/PLTV/88888888/224/3221231787/index.m3u8
TVB劇場,http://117.148.179.157/PLTV/88888888/224/3221231733/index.m3u8
金庸頻道,http://117.148.179.132/PLTV/88888888/224/3221231477/index.m3u8
新片放映廳,http://117.148.179.160/PLTV/88888888/224/3221231640/index.m3u8
盜墓,http://117.148.179.164/PLTV/88888888/224/3221231652/index.m3u8
試膽大會,http://117.148.179.166/PLTV/88888888/224/3221231672/index.m3u8
高能燒腦時刻,http://117.148.179.169/PLTV/88888888/224/3221231504/index.m3u8
楊冪作品集,http://117.148.179.183/PLTV/88888888/224/3221231556/index.m3u8
4K劇場,http://117.148.179.161/PLTV/88888888/224/3221231624/index.m3u8
愛情公寓,http://117.148.179.160/PLTV/88888888/224/3221231583/index.m3u8
軍旅劇場,http://117.148.179.145/PLTV/88888888/224/3221231585/index.m3u8
SNH48劇場公演,http://117.148.179.139/PLTV/88888888/224/3221231622/index.m3u8
少林劇場,http://117.148.179.160/PLTV/88888888/224/3221231628/index.m3u8
神探狄仁傑,http://117.148.179.139/PLTV/88888888/224/3221231634/index.m3u8
黃金劇場,http://117.148.179.183/PLTV/88888888/224/3221231637/index.m3u8
追劇少女,http://117.148.179.179/PLTV/88888888/224/3221231643/index.m3u8
古龍作品集,http://117.148.179.160/PLTV/88888888/224/3221231657/index.m3u8
經典賀歲片,http://117.148.179.159/PLTV/88888888/224/3221231679/index.m3u8
每日薦影,http://117.148.179.162/PLTV/88888888/224/3221231727/index.m3u8
武俠劇場,http://117.148.179.160/PLTV/88888888/224/3221231763/index.m3u8
KK_经典好剧,http://hpull.kktv8.com/livekktv/153793844/playlist.m3u8
KK_科幻怪兽,http://hpull.kktv8.com/livekktv/143960119/playlist.m3u8
KK_喜剧电影,http://hpull.kktv8.com/livekktv/99592190/playlist.m3u8
KK_女神影院,http://hpull.kktv8.com/livekktv/99350550/playlist.m3u8
鬥魚5,http://dyscdnali1.douyucdn.cn/live/3637778raLSXdOdu.flv?uuid=
鬥魚6,http://dyscdnali1.douyucdn.cn/live/122402rK7MO9bXSq.flv?uuid=
鬥魚8,http://dyscdnali1.douyucdn.cn/live/85894rmovieChow.flv?uuid=
鬥魚14,http://dyscdnali1.douyucdn.cn/live/3637765rrt97QwBF.flv?uuid=
鬥魚16,http://dyscdnali1.douyucdn.cn/live/3637726rQLDdfto7.flv?uuid=
鬥魚18,http://dyscdnali1.douyucdn.cn/live/3928r9p0BHMDG.flv?uuid=
鬥魚21,http://dyscdnali1.douyucdn.cn/live/20415rnWbjg6Ex1K.flv?uuid=
鬥魚44,http://dyscdnali1.douyucdn.cn/live/2935323rnTpNsu74.flv?uuid=
鬥魚1,http://dyscdnali1.douyucdn.cn/live/747764rfA3HOpaVl.flv?uuid=
鬥魚17,http://dyscdnali1.douyucdn.cn/live/20415rnWbjg6Ex1K.flv?uuid=
鬥魚33,http://dyscdnali1.douyucdn.cn/live/2935323rnTpNsu74.flv?uuid=
鬥魚21,http://dyscdnali1.douyucdn.cn/live/3928r9p0BHMDG.flv?uuid=
鬥魚37,http://dyscdnali1.douyucdn.cn/live/206858rtesHKjl.flv?uuid=
鬥魚11,http://dyscdnali1.douyucdn.cn/live/85894rmovieChow.flv?uuid=
鬥魚12,http://dyscdnali1.douyucdn.cn/live/122402rK7MO9bXSq.flv?uuid=
鬥魚29,http://dyscdnali1.douyucdn.cn/live/7537296rTdKDixQ0.flv?uuid=
鬥魚40,http://dyscdnali1.douyucdn.cn/live/7459925rLzyH2qb0.flv?uuid=
鬥魚54,http://dyscdnali1.douyucdn.cn/live/6763930rQ0VfA1mV.flv?uuid=
鬥魚42,http://dyscdnali1.douyucdn.cn/live/3980787rVI3fG6Tv.flv?uuid=
📺兒童頻道,#genre#
黑莓動畫,http://183.207.248.71:80/cntv/live1/donghuawg/donghuawg
黑莓動畫,http://39.135.140.104:6610/PLTV/88888888/224/3221225672/2/index.m3u8
動漫秀場,http://140.207.241.2:8080/live/program/live/dmxchd/4000000/mnf.m3u8
動漫秀場,http://117.136.154.94/PLTV/88888888/224/3221225845/index.m3u8
哈哈炫動,http://117.136.154.98/PLTV/88888888/224/3221225790/index.m3u8

卡酷少兒,http://hsplay-360.v.btime.com/live_btime/btv_sn_20170706_s10/index.m3u8
卡酷少兒,http://ott.js.chinamobile.com/PLTV/4/224/3221226305/index.m3u8
卡酷少兒,http://183.207.248.71/gitv/live1/G_KAKU/G_KAKU
新科動漫,http://cctvtxyh5ca.liveplay.myqcloud.com/live/xinkedongman_2_hd.m3u8
金鷹卡通,http://223.110.245.145/ott.js.chinamobile.com/PLTV/3/224/3221226303/index.m3u8
優漫卡通,http://223.110.243.171/PLTV/3/224/3221226982/index.m3u8
黑莓動画,http://otttv.bj.chinamobile.com/TVOD/88888888/224/3221225914/1.m3u8
卡酷少兒,http://otttv.bj.chinamobile.com/TVOD/88888888/224/3221226558/1.m3u8
哈哈炫動,http://112.25.48.13/live/program/live/hhxdhd/4000000/mnf.m3u8
動漫秀場,http://39.134.39.39/PLTV/88888888/224/3221226197/index.m3u8
金鹰卡通,http://39.134.115.163:8080/PLTV/88888910/224/3221225721/index.m3u8
山東少兒,http://livealone302.iqilu.com/iqilu/sepd.m3u8
南京少兒,http://live.nbs.cn/channels/njtv/sepd/m3u8:500k/live.m3u8
浙江少兒,http://hw-m-l.cztv.com/channels/lantian/channel08/1080p.m3u8?k=1a7559a51eeb880b021619a07f463ac4&t=1577153787
甘肃少兒,http://39.134.39.39/PLTV/88888888/224/3221226289/index.m3u8
動画天地,http://111.31.3.41/r/baiducdncmn2.inter.iqiyi.com/tslive/c55_lb_139_600_t10/c55_lb_139_600_t10.m3u8
喜羊羊,http://111.31.3.41/r/baiducdncmn2.inter.iqiyi.com/tslive/c55_lb_91_1080P_t10/c55_lb_91_1080P_t10.m3u8
奥特曼,http://111.31.3.41/r/baiducdncmn2.inter.iqiyi.com/tslive/c57_lb_210_600_t10/c57_lb_210_600_t10.m3u8
猫和老鼠,http://111.31.3.41/r/baiducdncmn2.inter.iqiyi.com/tslive/c52_lb_83_600_t10/c52_lb_83_600_t10.m3u8
